"","logFC","logCPM","PValue","FDR"
"XLOC_018238",-0.815118565667043,-4.3056256284606,0.711015612753288,1
"XLOC_027252",0.51437271607902,-3.25100172313796,0.711334946479213,1
"XLOC_031507",0.520565381705338,-3.2511858078488,0.711403389668429,1
"XLOC_017129",0.0642602831980125,4.50696922408812,0.711463962545252,1
"XLOC_018581",0.0628179801643159,4.56750336792658,0.711556442438617,1
"XLOC_009031",0.062487097415137,4.74949322661497,0.711695966053519,1
"XLOC_028754",0.0600008059510528,4.74614002812056,0.711699748042598,1
"XLOC_001835",-0.0774318729033583,5.91286172291781,0.711700672198543,1
"XLOC_010786",-0.0425184015152576,7.4413744048664,0.711758260331127,1
"XLOC_017535",0.254842094321055,-2.00252942455474,0.711764995878442,1
"XLOC_016585",0.278969919795154,-2.71311127242824,0.71178741545447,1
"XLOC_029558",0.0957443785588008,2.34449094579631,0.711919484110323,1
"XLOC_027549",0.0995278121403534,1.65595564107494,0.711966090297047,1
"XLOC_018261",-0.25043844680359,-1.69506999613481,0.711969466571146,1
"XLOC_030761",-0.362177101540683,-2.65151904672917,0.712200035008798,1
"XLOC_000413",-0.0450628642282526,6.65913752305389,0.71225416511043,1
"XLOC_021529",0.100255056934376,1.5749246538106,0.712269894039061,1
"XLOC_001759",0.0513390594318686,5.54811680534059,0.712444119631652,1
"XLOC_016922",-0.0442295094528616,6.59329931554223,0.712492380523091,1
"XLOC_024137",0.0555527281243953,4.82524855987289,0.712562115906579,1
"XLOC_027212",-0.0757680503427828,4.49209776318664,0.712621993318908,1
"XLOC_011543",-0.0764683493418603,3.18120404689102,0.712673174338126,1
"XLOC_027488",0.0541313139613211,5.07262304381148,0.71268412768419,1
"XLOC_005951",0.179505056186886,-1.58709201090322,0.712695191029789,1
"XLOC_007504",0.0767819899030238,3.5274862480706,0.712841836755004,1
"XLOC_017558",0.0385893232228696,8.70768339487531,0.712939944172229,1
"XLOC_006721",-0.259567402193282,-2.02938874367041,0.713020099853818,1
"XLOC_027669",-0.043995542922332,6.02996798570019,0.71311180652004,1
"XLOC_018571",0.0691903069192373,3.98826026670131,0.71312297750851,1
"XLOC_016957",0.0454179523130361,5.88633984891835,0.71315069293486,1
"XLOC_011755",-0.249494543186738,-1.60650941178565,0.713159486909098,1
"XLOC_024226",0.140945192579505,0.319296674690432,0.713201137193146,1
"XLOC_026368",-0.0417379717479608,7.96542382613416,0.713270593021288,1
"XLOC_021325",0.0422789781035164,6.75719239648171,0.713379053687335,1
"XLOC_008462",0.106675973603723,1.11907769896944,0.713511313513443,1
"XLOC_018420",0.136078222494087,-0.237006580232761,0.713519598430813,1
"XLOC_010060",0.0417372139008389,6.74331379964372,0.71353450447535,1
"XLOC_011328",0.105225196768004,1.26951661939781,0.713661379465233,1
"XLOC_017466",1.03280499304297,-4.30341476058578,0.713694301689329,1
"XLOC_005165",0.261265057485921,-2.52517858800822,0.71373617101341,1
"XLOC_011837",-0.105737615244672,1.76491676330675,0.713886674033132,1
"XLOC_000238",0.0404584396528658,7.31199178348807,0.713945779334046,1
"XLOC_011461",-0.0570434699888294,4.67424938584003,0.714002078791887,1
"XLOC_016876",1.01869057742166,-4.30061745661953,0.714020223604503,1
"XLOC_000574",0.0512314748850158,5.21384214180274,0.714150013485013,1
"XLOC_005949",0.0482398310713049,5.5761754012923,0.714159079099411,1
"XLOC_012641",-0.138304542109431,-0.218898146050723,0.714268446851813,1
"XLOC_024065",-0.122983981898641,0.849471442009775,0.714350835400893,1
"XLOC_021481",0.071507827188984,3.90663090936932,0.714426159336472,1
"XLOC_011877",-0.822082323563103,-4.3042289411559,0.714463834253167,1
"XLOC_011769",0.0948715515510232,2.99365326995257,0.714581582418411,1
"XLOC_012358",0.285675410566193,-2.18456235830516,0.714587428840221,1
"XLOC_018979",-0.212686839033569,-1.34174214195095,0.714629086242952,1
"XLOC_028675",-0.050418663819068,5.71478305846977,0.71465790271673,1
"XLOC_017411",-0.815749723490663,-4.30306857540957,0.714671552788909,1
"XLOC_023910",0.0785297316287223,3.16129513638488,0.714847187303478,1
"XLOC_000385",-0.0795850551468988,2.88261520822136,0.714907583059003,1
"XLOC_010612",0.51194106266689,-3.2493006893483,0.714972019877073,1
"XLOC_011253",-0.085933209685202,2.42689175777027,0.714977537459498,1
"XLOC_012673",0.0469901392492504,5.69825584751311,0.715025014105902,1
"XLOC_021754",-0.109986700590425,1.57971165800782,0.715031597006959,1
"XLOC_000229",0.0836928351737733,4.45640609149631,0.715170485727109,1
"XLOC_028677",-0.173460548510702,-0.405680462396995,0.715215803301501,1
"XLOC_027301",-0.250491563004415,-2.14050375667733,0.715315162043875,1
"XLOC_012031",-0.105859999991515,1.47818232259611,0.715337058086597,1
"XLOC_010627",0.0977972960170706,2.1012368825867,0.715343123048838,1
"XLOC_000254",-0.0377547179482803,9.27289790765729,0.71539646706685,1
"XLOC_009634",-0.090308252251992,2.69611790389245,0.715443567648843,1
"XLOC_009101",-0.04481262172171,5.95015823137548,0.715570860912203,1
"XLOC_007539",0.118567060448478,0.739449974029239,0.715691283351069,1
"XLOC_000697",0.0609225344777846,4.76509628524699,0.715709952769449,1
"XLOC_031397",-0.140125612562183,0.420406821889697,0.715752885181505,1
"XLOC_027210",-0.0430061141783509,6.23725227768566,0.71580853262928,1
"XLOC_010205",-0.0688116067489124,3.81113043160572,0.715825981405697,1
"XLOC_001225",-0.0526322524418382,7.42766133704249,0.715907388264538,1
"XLOC_016271",0.135353679765836,0.172615508832643,0.715920142418095,1
"XLOC_019341",-0.0406941639600034,7.10709831908747,0.715991963000173,1
"XLOC_022319",-0.0583449045459833,5.17218724500583,0.716027125278568,1
"XLOC_011485",-0.0622366046608369,4.3245926154495,0.716129328912415,1
"XLOC_001244",0.15720514326993,-0.862562931367188,0.716153350558327,1
"XLOC_024002",0.0607708269224229,4.72651014957135,0.71615945486169,1
"XLOC_009764",-0.0416444736544454,8.8340911102705,0.716277929426278,1
"XLOC_001612",0.0617134806651035,4.33082725520958,0.716329221136028,1
"XLOC_024083",-0.213285657113796,-1.5614867577707,0.716338494344955,1
"XLOC_012681",0.0645810147887301,4.14262081998436,0.716615782720823,1
"XLOC_026267",-0.167148047001349,-0.887109828064511,0.7166309142023,1
"XLOC_018298",-0.0769527054013246,3.14725998778343,0.716716334596538,1
"XLOC_016326",-0.0409721595226558,6.73984211036985,0.716759208015691,1
"XLOC_022151",-0.112677379110503,1.94047968870467,0.716780623980936,1
"XLOC_001068",-0.0465514711714023,5.98394514384725,0.716846506335407,1
"XLOC_009521",-0.319533848175791,-2.52573475211527,0.717022895721164,1
"XLOC_000196",0.0539864418395842,4.86637133959463,0.71713436881861,1
"XLOC_018468",-0.0463810546770873,6.43080919257083,0.717210376120431,1
"XLOC_018812",-0.0423425703377457,8.31063746587641,0.717320919648348,1
"XLOC_028802",0.041812775279164,7.47357060448527,0.717383357786478,1
"XLOC_002273",-0.167269114802952,0.622185044745481,0.717396160256607,1
"XLOC_017065",-0.128883136984578,0.59363311529184,0.717552897372812,1
"XLOC_018901",0.0421496784866674,6.516308398363,0.71758653976554,1
"XLOC_029563",0.0420205338676532,6.74230974021121,0.717748126399552,1
"XLOC_012095",-0.05481843889824,5.65481983597411,0.717757198090157,1
"XLOC_023949",0.0965062434999128,1.51412318842526,0.717765549039124,1
"XLOC_027572",0.0457712050841412,5.92919202641425,0.717869346092829,1
"XLOC_028433",0.0506437193268295,5.32094808600177,0.71797703762361,1
"XLOC_007724",-0.0400031915938628,7.41271342155767,0.71805930077896,1
"XLOC_006941",-0.141311019073846,0.151337334868196,0.718124873812224,1
"XLOC_026178",-0.137823761987119,0.260013857681045,0.718205431747496,1
"XLOC_029759",0.0442663008923173,6.17075640998887,0.718207818227344,1
"XLOC_024163",-0.041577027389423,6.93340059244467,0.718337671292411,1
"XLOC_007642",-0.049832003553479,5.36336891324173,0.718355482851833,1
"XLOC_017203",0.159477267476869,-0.880312329963637,0.718462560524987,1
"XLOC_000095",0.0431941446943073,6.61134040153462,0.718502553786044,1
"XLOC_021129",0.195463841476904,-1.24260691460523,0.71855851697045,1
"XLOC_016537",0.0464050653028831,6.00361481742355,0.718653809844926,1
"XLOC_005167",-0.193949501627395,-1.92317359851019,0.718681610789889,1
"XLOC_017047",0.095263861942475,2.30535504026068,0.718722228475048,1
"XLOC_024261",0.262658671013179,-2.52474446794019,0.718747639003855,1
"XLOC_011865",0.068734991523771,3.71388471411012,0.718920150851786,1
"XLOC_027601",-0.0666793157938126,6.81782399739486,0.718942517054117,1
"XLOC_021819",0.0519838211201688,5.36568612059243,0.719144685138402,1
"XLOC_001723",0.0404649665912441,7.54217103790348,0.719198272081891,1
"XLOC_000148",0.139350456764899,-0.153828959507936,0.719342944896,1
"XLOC_031678",-0.111328161825694,0.865534876903098,0.719473946827663,1
"XLOC_012323",0.0409525720917456,7.28239988420979,0.719502938976114,1
"XLOC_027267",-0.0565518997503092,4.63472771636556,0.719534187425922,1
"XLOC_008269",0.138317511522802,-0.436901136734871,0.719625945019089,1
"XLOC_029789",-0.0394527387872167,7.55111606136183,0.719661201267752,1
"XLOC_016662",-0.140858977509153,-0.0557381151116767,0.71972632373444,1
"XLOC_019312",0.0698473773001557,3.8506984416078,0.720013435853194,1
"XLOC_021897",0.039592164952449,7.75694343058057,0.720036110427659,1
"XLOC_026029",0.0420668552470798,8.67932899483803,0.720085822600473,1
"XLOC_007662",-0.337297902234939,-2.75583505566922,0.720113841034545,1
"XLOC_008163",-0.310732735650087,-2.53207653937037,0.720174874522215,1
"XLOC_024127",-0.190820333800199,-1.23590725120348,0.720249892307364,1
"XLOC_006780",0.0437332060684544,6.10859956188379,0.720347046345619,1
"XLOC_016678",0.0489272795211054,5.51628714609635,0.72042977781472,1
"XLOC_017884",-0.140542514764134,-0.0507434536837347,0.720436159148328,1
"XLOC_029884",0.259713725624938,-2.5279230023688,0.720490016275372,1
"XLOC_021278",-0.0534251859448797,5.57498114750365,0.720581644787283,1
"XLOC_019094",0.142331964759994,-0.36639838379487,0.72059627202064,1
"XLOC_029756",-0.0856342784603961,3.39987308537299,0.720659402533724,1
"XLOC_017223",-0.0987057040269859,1.78396730208586,0.720681366075684,1
"XLOC_029900",0.225796960870856,-0.941305447746563,0.720717742313674,1
"XLOC_021391",0.0666571940535089,3.79754780901188,0.720871488125535,1
"XLOC_011226",0.104541465961541,1.26478127843705,0.72088487841548,1
"XLOC_011172",0.0404608733221489,8.30113934720883,0.720958752426184,1
"XLOC_024408",0.0765830139802056,3.25694204685611,0.721027241574387,1
"XLOC_018333",0.0518810999441284,5.227096475592,0.721058865522457,1
"XLOC_029757",-0.0865647233526903,5.1894243436626,0.721165469320692,1
"XLOC_021651",-0.0547911006453147,5.06316082418658,0.721423316494224,1
"XLOC_017422",0.108706699321533,0.886935080496956,0.721480946624657,1
"XLOC_016898",0.207483587050102,-1.72120226079083,0.721512345738553,1
"XLOC_015630",0.0450095387320541,5.79959994268747,0.721630609993305,1
"XLOC_012038",-0.155650730811282,-0.397474695930782,0.72172714341408,1
"XLOC_017893",-0.0957334984166798,1.95299083365381,0.721729499565847,1
"XLOC_018454",0.0887894192774651,2.13807349030923,0.721756836409151,1
"XLOC_011940",-0.0611407666601688,4.65480599578876,0.72186649362436,1
"XLOC_000981",-0.430907788093656,2.64912138914116,0.721889958192344,1
"XLOC_016721",0.0786484907909219,3.43794727631426,0.72217084769344,1
"XLOC_005943",0.0504988932202102,5.21263058170879,0.722314580295997,1
"XLOC_012166",-0.0676483567807859,4.24832505725316,0.722320291844297,1
"XLOC_026189",0.0418009243818642,6.1989878101106,0.722338996864339,1
"XLOC_014920",-0.0732682534415193,3.46988288230905,0.722348199837556,1
"XLOC_008118",-0.0741295087236515,4.13244678152909,0.722363746982724,1
"XLOC_024428",0.168927406635911,-0.967925429699773,0.722660668885132,1
"XLOC_027611",0.0434734721329372,6.00153354232532,0.722674170917547,1
"XLOC_024725",-0.223941143410169,-1.60153073269657,0.722815902361954,1
"XLOC_026439",0.0995163002368655,1.75403419322647,0.722859652301978,1
"XLOC_012390",0.0948461106241703,1.56890316109369,0.72291860500325,1
"XLOC_015157",-0.192246248799002,-1.57707263907878,0.723045651362126,1
"XLOC_017108",0.051139499958768,5.28621165219561,0.723066899217178,1
"XLOC_012526",-0.0768899937807252,3.19442433153453,0.723201673287165,1
"XLOC_024001",0.0412684632719745,6.7349217592421,0.723240000609932,1
"XLOC_000611",-0.192764788888378,-1.25322301714596,0.723399977095036,1
"XLOC_011644",0.0420285597027829,6.84172029151144,0.723473912026153,1
"XLOC_006236",0.242631091945458,-1.95847407460175,0.723834644380236,1
"XLOC_011851",-0.0629213672712847,4.09386353189275,0.724004614313732,1
"XLOC_024319",-0.108436883807883,1.26210510541355,0.724110596786092,1
"XLOC_006779",-0.050526994117755,6.39843764562705,0.724146116187724,1
"XLOC_008314",-0.0925242512827225,1.7183647764254,0.724281984768053,1
"XLOC_021423",-0.0409619256686541,8.05565331272713,0.724282423595853,1
"XLOC_024532",0.0394836056185824,6.987046902456,0.724289778687507,1
"XLOC_016063",0.112048797276712,1.00366056766022,0.724319045577532,1
"XLOC_010642",0.108594911643089,0.915890604167754,0.724405046564348,1
"XLOC_021995",-0.0381600540984638,7.45050905144117,0.724411037656097,1
"XLOC_011346",0.0405785482749073,6.5610406242104,0.724629606358241,1
"XLOC_000462",-0.259595517796904,-3.15736664256913,0.724655498542626,1
"XLOC_010039",0.0465625686569549,5.74527650144153,0.724738595165837,1
"XLOC_024569",-0.0509376460196019,6.91920981942465,0.72476307884619,1
"XLOC_016609",-0.0641719410180571,4.10535708081772,0.724793900589355,1
"XLOC_021488",0.0402442195961043,6.72459303120405,0.724825242043832,1
"XLOC_024267",-0.191835644170181,-1.2961369893763,0.724916740812409,1
"XLOC_022073",0.0573398280091648,4.68921272301793,0.72506118566721,1
"XLOC_010793",0.076561158094069,3.62885273389859,0.725212458782471,1
"XLOC_008161",0.171466960934987,-1.52344838327592,0.725352490817549,1
"XLOC_021133",0.0475583180443213,5.69532910782406,0.725370269496139,1
"XLOC_000372",0.0549802821315019,4.76381312275832,0.725448982401724,1
"XLOC_022156",-0.0517213047212576,5.27594793707411,0.725552811106086,1
"XLOC_005169",0.0367747152123647,9.3768625529418,0.725610836708961,1
"XLOC_011359",-0.0605803041224973,5.49168656925552,0.725639047090344,1
"XLOC_000240",0.098253990332706,2.71674392655899,0.725737531829926,1
"XLOC_022169",-0.0384577649321673,7.82247044210881,0.725877679272507,1
"XLOC_016877",-0.790448814006504,-4.30725823571415,0.726020048843122,1
"XLOC_023882",0.0461240816124216,5.57374565687294,0.726082773672616,1
"XLOC_017828",-0.361540796796264,-3.11427026730087,0.726132457977127,1
"XLOC_019277",-0.0394145055328126,6.7387153619921,0.7261658436323,1
"XLOC_022167",0.257991056241277,-2.4679439973818,0.726183311940078,1
"XLOC_026434",0.255128571371355,-2.64931301941184,0.726218699109842,1
"XLOC_010563",0.0760432180759401,3.74728209210761,0.726308763362468,1
"XLOC_028609",-0.042251869967035,6.85788840285333,0.726464449769712,1
"XLOC_005226",-0.341967653367781,-2.75476567066722,0.726551751612535,1
"XLOC_000521",-0.045444765292888,6.59050068863532,0.7265544051246,1
"XLOC_028848",0.178577021862244,-0.413644574657878,0.72658394234055,1
"XLOC_018156",-0.0867313414449166,3.23627476362677,0.726617649454732,1
"XLOC_009664",-0.168164009355179,-1.11634801797772,0.726769744363435,1
"XLOC_017750",-0.0396727591569645,7.55301628346832,0.726777142334617,1
"XLOC_002257",0.0545493714489821,4.8228644095748,0.726822416139563,1
"XLOC_011454",1.0044171708447,-4.30235985114078,0.727078677128221,1
"XLOC_019171",0.0651939737046716,3.8667114865974,0.727180985810184,1
"XLOC_014870",0.048303337628757,5.27955725240778,0.727214189636596,1
"XLOC_028895",0.0396543314639879,8.50061144889995,0.72723397036094,1
"XLOC_019042",0.282123077063679,-1.90467221293853,0.727383402541141,1
"XLOC_011286",-0.0448754616376701,5.66922369789854,0.727426429062387,1
"XLOC_000958",0.0487293428174381,5.21407176741867,0.727472286309701,1
"XLOC_015735",0.0690768974933044,3.7784692111765,0.72758588764074,1
"XLOC_009594",0.0733628594866164,3.27309036408632,0.72762033900961,1
"XLOC_026455",0.05833508262138,4.67474575959973,0.727716237631993,1
"XLOC_029865",0.0554772985770527,4.78218011135711,0.727721507315923,1
"XLOC_019038",-0.0804630187768676,2.46154683120651,0.727843557777108,1
"XLOC_021375",0.0372326364261177,10.0146073373908,0.728174014149296,1
"XLOC_012273",-0.0764417634770696,3.39999293011283,0.728229267092096,1
"XLOC_005446",-0.0936190607067325,2.17465615010345,0.728457744192731,1
"XLOC_021382",0.0667637697445659,3.73855189194608,0.728491596256745,1
"XLOC_017067",0.0389665606152639,6.72926462589363,0.728559601687901,1
"XLOC_011736",-0.170909429457743,-0.504073778567296,0.728749620283855,1
"XLOC_001938",0.167406621614239,-0.729901809113603,0.729016493337703,1
"XLOC_006185",-0.0489912395307061,5.21290746774698,0.729156733981066,1
"XLOC_018910",-0.0437937058367771,5.75047744964269,0.7292204088556,1
"XLOC_006974",0.301107845783709,-2.71796346264343,0.729276767378146,1
"XLOC_009092",0.0409243216526854,6.21983501795072,0.729411235563724,1
"XLOC_026400",0.0441419852499657,5.89730189093277,0.729472672741505,1
"XLOC_009656",0.14351175912308,-0.523647510599812,0.729744491992729,1
"XLOC_021640",0.246190653106258,-2.08258796280545,0.730019104149645,1
"XLOC_002101",0.0550901666850205,7.80376361310273,0.730170201275437,1
"XLOC_027482",-0.113866320166163,0.85050053950649,0.730191203229077,1
"XLOC_007732",-0.233357139941852,-1.82733204790056,0.730282367800822,1
"XLOC_029739",-0.0618028322090385,4.74977175476482,0.730427498525805,1
"XLOC_017926",-0.0482434693888659,5.40425697301157,0.730456657559427,1
"XLOC_010616",-0.0747452021224005,3.44093869932321,0.730471686881498,1
"XLOC_021339",0.0858063511865611,2.24759564623205,0.730731662398104,1
"XLOC_006838",0.075278005933771,3.08972458932056,0.730801191036921,1
"XLOC_012030",-0.156789614037878,-0.624096432739195,0.730846490304589,1
"XLOC_005927",-0.0910699346801367,1.75038883380407,0.73085897936162,1
"XLOC_029543",-0.110916178856563,3.64226774692144,0.730901736093464,1
"XLOC_005494",-0.0385202386724139,7.6901716079141,0.730915798524947,1
"XLOC_006143",-0.0771190127380103,3.17028332034027,0.731104432165952,1
"XLOC_027275",-0.0445325047693082,6.4311582575341,0.7312570346155,1
"XLOC_008439",-0.0460762193974502,5.55772725814841,0.731472783465387,1
"XLOC_019220",-0.0696028188228556,4.01093927979225,0.731501385932431,1
"XLOC_009210",0.0588522007940555,4.36032410271434,0.73150615603351,1
"XLOC_017922",0.0392303531885703,6.70941233903477,0.731579838738508,1
"XLOC_024474",-0.0572077219357056,5.39624634150094,0.73164249780451,1
"XLOC_024646",-0.0610733162601622,4.18108575871995,0.73170482457943,1
"XLOC_018976",0.0380164000020576,7.72957355399294,0.731731863350955,1
"XLOC_008117",-0.131646133527429,0.997552884952316,0.731874117388687,1
"XLOC_006004",0.0371336650891121,7.73992564026601,0.731895031632537,1
"XLOC_027157",0.0458077171246967,5.68433201888579,0.732048518542126,1
"XLOC_011270",0.0721250445527166,3.20512584516311,0.732062818090448,1
"XLOC_026246",-0.40152398016259,-3.21002739083601,0.732207646135753,1
"XLOC_022204",-0.077480275596572,2.8607379381026,0.732221102981223,1
"XLOC_026515",0.189214296030866,-1.42337606988268,0.732224273647527,1
"XLOC_029548",0.0698938362533347,3.99540217043246,0.732264235655821,1
"XLOC_011236",-0.0550884748277492,4.61989347965743,0.732266831298774,1
"XLOC_018583",-0.0726447051625861,3.39205544466392,0.732269976670403,1
"XLOC_009120",-0.251476212026666,-2.13081974368132,0.732288151019788,1
"XLOC_010106",-0.0454592634869585,5.6694759312321,0.732419865881408,1
"XLOC_008942",-0.0443492038863177,5.80228557797008,0.732465363344435,1
"XLOC_026376",0.0371614771655465,8.05438841947867,0.732470052967165,1
"XLOC_000877",0.0424561423981671,5.91020397467051,0.732485814473034,1
"XLOC_008359",0.0448755916675504,5.84859269240593,0.732507771658026,1
"XLOC_018212",0.0919457613026625,1.55562742552349,0.732741511289835,1
"XLOC_017806",0.0378360267441187,9.18039312846438,0.732744059938507,1
"XLOC_027496",0.0649500094944583,3.83414655731963,0.732911853510675,1
"XLOC_015204",0.0402703169330457,6.29979276660867,0.73294214717026,1
"XLOC_019182",-0.0737333643769152,2.96663278943757,0.733063297170017,1
"XLOC_009416",0.0936062791354007,1.82000948959232,0.733085122258957,1
"XLOC_021619",-0.0627417570529965,4.39764922736948,0.733204089873222,1
"XLOC_000918",0.0386034463350986,6.7760558029736,0.733283937790472,1
"XLOC_026492",0.0401787712183106,6.62359560627889,0.733372548538559,1
"XLOC_007674",0.0429011318199874,6.14473344602704,0.733473557374316,1
"XLOC_016345",0.098420795897729,2.68511638051552,0.733476038055055,1
"XLOC_018302",0.379265475796093,-2.58499270870758,0.733558152031936,1
"XLOC_027271",-0.116448552320015,0.152382874647487,0.733738639932254,1
"XLOC_016868",0.087029779554592,2.15936622918763,0.73380097578731,1
"XLOC_022306",-0.0479311942386529,5.29210051961506,0.733963500595589,1
"XLOC_021757",-0.0568159792037596,5.60799981201533,0.734231583705171,1
"XLOC_001053",-0.0710225671525443,3.15998218690943,0.734308377447671,1
"XLOC_001272",-0.0397414683405302,7.2807946038343,0.734320319356698,1
"XLOC_014872",-0.069248711227357,3.29713521490271,0.734359744859926,1
"XLOC_015634",0.0589236443684648,5.08777680293742,0.734532417820266,1
"XLOC_015823",0.0616522636810339,4.03529905045251,0.734548857135504,1
"XLOC_006131",0.0660200983652591,3.69978840826454,0.73461798584434,1
"XLOC_010753",0.0930471135447179,3.2755060128364,0.734661032398676,1
"XLOC_005925",0.356924259674135,-2.74516535708147,0.734794951308813,1
"XLOC_026047",0.0427827018958768,6.00451908708657,0.734836023696242,1
"XLOC_006249",0.0694196871266601,3.2407572152585,0.73484263857796,1
"XLOC_009145",0.0386210226646676,7.23374433805189,0.734844544539573,1
"XLOC_008960",0.0756682823701398,3.07932484338919,0.734886018342551,1
"XLOC_031401",-0.127699825152159,-0.0831597250542894,0.734891391082489,1
"XLOC_029587",-0.153263627654115,-1.02764138262854,0.734963813559599,1
"XLOC_009147",0.0969881370802136,1.55140068754369,0.735069006159682,1
"XLOC_010637",0.0644103341373848,4.74008280880541,0.735119970864402,1
"XLOC_026074",-0.0555862051237037,4.82267586188639,0.735137892155789,1
"XLOC_010673",0.0381161085260703,6.9598172050947,0.735215853052203,1
"XLOC_000173",0.513454435797195,-3.24506731622836,0.735249576009583,1
"XLOC_007499",0.242766144520749,-1.54420243388111,0.735258203822211,1
"XLOC_026156",-0.352913794466117,-3.11609691850516,0.735263673567051,1
"XLOC_008493",-0.361043911644809,-3.35420418406903,0.735266483446109,1
"XLOC_010784",-0.0465159055176063,5.62796578451513,0.735280441034231,1
"XLOC_017246",-0.0549265568964139,4.66350505423098,0.735326493002131,1
"XLOC_010056",-0.0523932769109693,5.25305468841879,0.735329671193368,1
"XLOC_006064",-0.13254416694696,-0.0914346122833294,0.735448411348205,1
"XLOC_024473",0.0560192365156548,4.5565689869326,0.735466749122969,1
"XLOC_018245",0.0396784133940406,6.54553043568067,0.735583657745332,1
"XLOC_001734",0.133694089404016,-0.180023684493556,0.735651046562748,1
"XLOC_012639",-0.296981864389794,-3.25060272572243,0.735809932358736,1
"XLOC_012591",0.0410809098631881,5.96232188839815,0.735946789436008,1
"XLOC_026534",-0.0663987387317782,4.11379711811552,0.736020404401644,1
"XLOC_000784",-0.0437148550314892,6.79335962915366,0.736174109495413,1
"XLOC_017501",0.105694260576844,1.70373697128236,0.736219233815529,1
"XLOC_021951",0.0622388011562406,3.99635080330268,0.736274759005265,1
"XLOC_018469",-0.0485158134281775,5.04867544888384,0.736284987406234,1
"XLOC_001330",0.0376021815797999,7.29358329959221,0.736324247262712,1
"XLOC_011392",0.0529370952907852,4.76770711018612,0.736469720676784,1
"XLOC_019332",0.0744340607072047,2.99097267382153,0.736519346345255,1
"XLOC_018272",0.185775258891791,-1.12351125982675,0.736581005969204,1
"XLOC_026507",-0.109073450520031,0.798928706422765,0.73658362179528,1
"XLOC_009435",-0.127107663023364,-0.158236854323551,0.736601768597481,1
"XLOC_027321",0.14352814346873,0.431541561365954,0.736620334556825,1
"XLOC_012438",0.095597762806918,4.06347128137914,0.736661500499309,1
"XLOC_012289",-0.32438640683843,-3.02539106707611,0.736698474552981,1
"XLOC_028551",0.0556684153194044,4.42114892954563,0.736707827782674,1
"XLOC_028443",0.0852214817656677,2.39224986206214,0.736750357114319,1
"XLOC_017459",0.0455744763591288,5.88246673212294,0.737024870717039,1
"XLOC_001933",-0.0952012069550733,1.69546319438687,0.73718487737981,1
"XLOC_001631",0.0420199145844526,5.89496389507137,0.737231799439012,1
"XLOC_001285",0.240209616081177,-2.35706305448808,0.737232415611241,1
"XLOC_026181",-0.0668103850646475,3.76143934181959,0.737399825652736,1
"XLOC_017471",-0.0453264423593529,5.73495433121925,0.737441605603654,1
"XLOC_017593",-0.0982568262882152,1.29389988631663,0.737678442485625,1
"XLOC_024090",0.0424641244250196,5.91613264014527,0.737680651795535,1
"XLOC_028798",-0.0535744357209377,4.57370550666179,0.737693229689425,1
"XLOC_026295",-0.192600377388492,-1.4113522699146,0.737709111350916,1
"XLOC_011472",-0.0750584259396259,2.71255691927662,0.737748946301826,1
"XLOC_018119",0.0361005821083968,8.49056905390413,0.737888371452704,1
"XLOC_024741",0.0614300306626094,3.90890994474456,0.73796425163135,1
"XLOC_009490",0.0474349422194496,5.30223289010012,0.738103925731896,1
"XLOC_012079",0.199879026895098,-1.78960583745746,0.738147055800799,1
"XLOC_022192",0.112383664004984,0.383394009215245,0.738193909250712,1
"XLOC_000352",0.0633453828652282,4.14204992520662,0.738215019627468,1
"XLOC_017500",-0.071866514662613,3.10143051931817,0.738429828962113,1
"XLOC_001548",0.0624575430358363,3.94145919935941,0.73846738378739,1
"XLOC_006020",-0.126664376194627,-0.51716092039908,0.738526927488249,1
"XLOC_021922",0.0372941633440925,7.79995570217251,0.738546025911433,1
"XLOC_001998",-0.0637568714387474,3.85666320523916,0.738546109353029,1
"XLOC_008154",-0.161071002950967,-0.894143655742046,0.738548745702713,1
"XLOC_021414",0.0394982371136417,6.11737106423219,0.738564078111883,1
"XLOC_005471",-0.0461903420306823,5.6743933979741,0.738621459938542,1
"XLOC_008947",-0.108966476563166,0.97455211458447,0.738642771484973,1
"XLOC_012269",0.0435705125887081,5.82980755709135,0.73869441727267,1
"XLOC_011189",0.0983528409668075,1.18095017886789,0.738939572549175,1
"XLOC_016308",0.0377891805270208,6.73176463165227,0.7390298237715,1
"XLOC_005078",-0.0449449396608773,5.65132762177602,0.739141760532678,1
"XLOC_000031",0.129164081090714,-0.325437716510339,0.739270964626051,1
"XLOC_000074",-0.0599609433056534,6.01382879212609,0.739300143107041,1
"XLOC_017783",0.137826286024185,-0.0775182788532974,0.739307249001752,1
"XLOC_015656",0.0419469193538543,7.14073148348972,0.739335048045261,1
"XLOC_021591",-0.0610194088365141,4.03180758188746,0.739392180403329,1
"XLOC_011104",0.0766476424542223,2.6242434512988,0.739465712186619,1
"XLOC_008959",0.055570485956212,4.38826523404739,0.73949234020404,1
"XLOC_016603",0.0613326499997224,4.06503370426141,0.739555739846645,1
"XLOC_023945",0.053866550322037,4.71470595809922,0.739559723426881,1
"XLOC_011804",0.0887374107000332,1.61428588077829,0.739662587106313,1
"XLOC_000569",-0.0737599418720878,4.38012271729305,0.739667009759001,1
"XLOC_001522",-0.0440946597947503,5.65254745514757,0.739730092619938,1
"XLOC_024117",0.175750167209521,-1.09455295718808,0.73982174324775,1
