"","logFC","logCPM","PValue","FDR"
"XLOC_000949",1.56007612661664,5.6652565180418,0.091092881310959,1
"XLOC_006939",-0.358633800280198,9.75804400975299,0.0915816587121464,1
"XLOC_000830",1.68956425087092,5.36570540111072,0.0923309235042938,1
"XLOC_001210",1.68956425087092,5.36570447236208,0.0923309235042938,1
"XLOC_003020",1.68956425087092,5.36570447236208,0.0923309235042938,1
"XLOC_003925",1.68956425087092,5.36570432005548,0.0923309235042938,1
"XLOC_005369",1.68956425087092,5.36570323900104,0.0923309235042938,1
"XLOC_007146",1.68956425087092,5.36570540111072,0.0923309235042938,1
"XLOC_001326",-1.6246613996424,5.36570040325182,0.0923309235042938,1
"XLOC_007666",-1.6246613996424,5.36569793653776,0.0923309235042938,1
"XLOC_007646",-1.2536621458161,6.05680688161554,0.0929324239909305,1
"XLOC_004418",0.76402108654531,7.47316243549517,0.0932207146995621,1
"XLOC_000748",1.19771758594928,6.18882853566193,0.0932213794965847,1
"XLOC_000828",1.19771758594928,6.18882853566193,0.0932213794965847,1
"XLOC_002232",1.19771758594928,6.18882760709787,0.0932213794965847,1
"XLOC_003696",-1.13105624267214,6.18882066063064,0.0932213794965847,1
"XLOC_001744",-2.50588136443705,4.66054440415207,0.0934211167557417,1
"XLOC_003620",-0.696299763815605,7.47264563253752,0.0934699635146377,1
"XLOC_007635",-1.13105624267214,6.18875651423947,0.0942697927477793,1
"XLOC_005877",1.01749148767293,6.70961402142664,0.0947406904061809,1
"XLOC_005714",2.5662322938083,4.66912745913195,0.0948251415597946,1
"XLOC_000897",-0.609427924563072,7.93170366330747,0.0949600359388711,1
"XLOC_005154",-0.561176780505102,8.1245528867089,0.0962512729448407,1
"XLOC_005526",1.36864985681535,5.83519059230834,0.0963174249957158,1
"XLOC_006371",-1.30255659377501,5.83518462002962,0.0963174249957158,1
"XLOC_004765",-0.803701037458875,7.05755214164298,0.0965076118311301,1
"XLOC_000793",-0.427554305012208,9.12475637965868,0.0975862786347798,1
"XLOC_004534",0.418848497110238,9.09988141238764,0.0983415012319054,1
"XLOC_003438",0.73804870882041,7.52353082197777,0.0984955794498333,1
"XLOC_003402",-1.6246613996424,5.36563481773866,0.0987699484163794,1
"XLOC_001108",0.599551010510885,7.9322700729817,0.0994213557844968,1
"XLOC_001301",1.1639067283325,6.52699255473148,0.0997897278311602,1
"XLOC_005677",-0.696299763815605,7.47238953522421,0.0997921616218299,1
"XLOC_006221",0.342107553031942,9.59622842553091,0.100300662074078,1
"XLOC_006120",-0.710612229789907,7.33733783642058,0.101113661798169,1
"XLOC_007004",-0.697103449989033,7.66647787706433,0.101582900339495,1
"XLOC_005493",0.713894181866559,7.57241675550227,0.101785199074671,1
"XLOC_003690",-0.54765583213683,8.15691527806821,0.102590124006836,1
"XLOC_000733",0.531869940423966,8.29592192559676,0.102762059428961,1
"XLOC_002661",-0.412126362184579,9.17304953396177,0.103548546951693,1
"XLOC_000217",-0.764042405174737,7.12467327279481,0.104413997651487,1
"XLOC_004440",0.454151223155303,8.61959404109849,0.1054320083502,1
"XLOC_005129",0.831579925662996,7.12518731271744,0.10602989160638,1
"XLOC_003035",-0.670302625207239,7.52349588702956,0.106464496571188,1
"XLOC_004759",-1.40750352910049,5.90803184939394,0.107031031143358,1
"XLOC_004289",0.831579925662996,7.12493307828457,0.107346195165096,1
"XLOC_001531",-1.6246613996424,5.36620879354869,0.107390973457201,1
"XLOC_001669",-0.623579964643598,7.61919925289109,0.107559788956717,1
"XLOC_003916",0.691370049236467,7.61956436866036,0.107610266012571,1
"XLOC_004131",-1.03071306059447,6.30911623384081,0.107847919782772,1
"XLOC_004406",-1.30255659377501,5.83515764584043,0.107900498645031,1
"XLOC_004600",1.36864985681535,5.83609595663671,0.108017007721223,1
"XLOC_001811",1.56007612661664,5.66468647969449,0.108788423932529,1
