ENSG00000165238	-6.372077947	6.447918806	9.59E-07	0.000212762
ENSG00000076356	6.451609612	6.310533526	9.59E-07	0.000212762
ENSG00000077942	2.16271902	7.875778558	1.01E-06	0.000223833
ENSG00000137575	2.062132608	8.020550048	1.04E-06	0.000229781
ENSG00000174502	-2.544044212	7.573504868	1.07E-06	0.000235216
ENSG00000092841	1.944849993	7.919284166	1.21E-06	0.00026584
ENSG00000003436	2.943348733	6.988550474	1.40E-06	0.000305559
ENSG00000145147	2.943348733	6.98857242	1.41E-06	0.000305559
ENSG00000019582	0.470287982	11.96795157	1.49E-06	0.000322003
ENSG00000244734	4.412446764	6.573539195	1.55E-06	0.000335575
ENSG00000038945	3.749227913	6.795951909	1.63E-06	0.000348704
ENSG00000165810	3.749227913	6.795956457	1.63E-06	0.000348704
ENSG00000105329	3.749227913	6.795964407	1.64E-06	0.000348704
ENSG00000160255	2.495032845	7.380867466	1.64E-06	0.000348704
ENSG00000162511	1.992299464	8.06431995	1.68E-06	0.000356834
ENSG00000105223	1.844450436	8.032941034	1.77E-06	0.000375213
ENSG00000189377	6.378476316	6.236490231	1.91E-06	0.000397604
ENSG00000123838	6.378476316	6.236490991	1.91E-06	0.000397604
ENSG00000057294	-6.305792922	6.380842297	1.91E-06	0.000397604
ENSG00000171346	-6.305792922	6.380842261	1.91E-06	0.000397604
ENSG00000214128	-6.305792922	6.380842261	1.91E-06	0.000397604
ENSG00000170017	2.29951772	7.573509096	1.97E-06	0.000407624
ENSG00000130402	1.245939766	9.021970918	2.06E-06	0.000425562
ENSG00000084207	2.123947613	7.71706072	2.26E-06	0.000465408
ENSG00000182809	2.580163241	7.236494222	2.44E-06	0.000500584
ENSG00000102921	2.580163241	7.236593505	2.47E-06	0.000505565
ENSG00000130702	2.371252796	7.640544674	2.51E-06	0.000511444
ENSG00000168497	2.891318743	6.942751053	2.56E-06	0.000520626
ENSG00000162704	2.891318743	6.942837302	2.59E-06	0.00052425
ENSG00000179820	2.78540594	7.165602634	2.69E-06	0.000542968
ENSG00000095713	4.412446764	6.579561276	2.76E-06	0.000556217
ENSG00000197629	4.348968769	6.512129921	2.99E-06	0.000598071
ENSG00000144063	4.348968769	6.512129935	2.99E-06	0.000598071
ENSG00000134531	3.166331012	6.795993687	3.06E-06	0.000609849
ENSG00000137507	3.693152817	6.743556512	3.07E-06	0.000609849
ENSG00000161055	4.348968769	6.512433524	3.07E-06	0.000609849
ENSG00000123146	2.943348733	6.994823087	3.09E-06	0.000610569
ENSG00000109861	2.26226669	7.543220614	3.35E-06	0.00065965
ENSG00000101160	1.733505061	8.117829963	3.75E-06	0.000737954
ENSG00000134020	6.301436844	6.158486634	3.82E-06	0.000740286
ENSG00000171303	6.301436844	6.158486637	3.82E-06	0.000740286
ENSG00000163629	6.301436844	6.158495778	3.82E-06	0.000740286
ENSG00000105929	-6.236315131	6.310414666	3.83E-06	0.000740286
ENSG00000161638	6.301436844	6.158532771	3.83E-06	0.000740286
ENSG00000164265	6.301436844	6.158540482	3.84E-06	0.000740286
